age,gender,occupation,branch_code,current_balance,churn
15,Female,student,1380,2866.03,0
38,Female,self_employed,1336,3073.1,0
23,Male,student,573,1882.4,1
40,Female,self_employed,970,3228.87,0
11,Female,student,728,2802.25,0
55,Male,self_employed,704,2085.07,1
84,Male,retired,305,3336.59,0
27,Male,student,1915,1402.26,1
59,Male,self_employed,46,16994.37,1
27,Male,self_employed,1895,1875.07,1
77,Male,self_employed,27,1165.51,0
49,Female,self_employed,75,1633.64,0
38,Male,salaried,414,335.82,1
44,Female,self_employed,488,3184.55,0
53,Male,self_employed,530,4385.18,0
54,Female,self_employed,328,169603.37,0
26,Female,student,643,1343.11,1
40,Female,self_employed,1320,9385.41,0
36,Male,salaried,588,2213.01,0
40,Male,self_employed,1360,2728.64,0
49,Male,self_employed,2152,2943.15,0
66,Male,retired,3756,3139.48,0
61,Male,self_employed,179,120.79,1
26,Male,self_employed,210,1175.73,1
37,Female,self_employed,396,1783.54,0
40,Male,self_employed,3163,13381.28,0
45,Male,salaried,107,2584.01,0
36,Male,self_employed,1699,2093.52,0
88,Female,retired,1554,64739.36,0
27,Male,self_employed,1862,2903.93,0
59,Male,self_employed,451,2623.55,0
41,Female,self_employed,989,3618.3,0
33,Male,self_employed,1251,4233.05,0
41,Male,self_employed,1349,2687.6,0
55,Female,self_employed,23,10164.34,0
90,,self_employed,18,29978.88,1
50,Male,self_employed,1961,4871.14,0
40,Female,self_employed,4256,2561.47,0
24,Male,student,60,1525.55,1
30,Male,self_employed,327,7004.87,0
45,Male,self_employed,1473,2562.7,0
84,Male,retired,615,1438.69,0
60,Female,self_employed,641,4419.72,0
51,Female,self_employed,1942,1868.25,0
90,Male,self_employed,341,643.86,0
53,Female,self_employed,67,884.25,0
45,Male,self_employed,2744,12176.32,0
59,Female,self_employed,1846,8258.24,0
19,Female,student,2063,1652.82,0
11,Male,student,1027,2214.55,0
24,Male,student,397,2461.22,0
52,Female,self_employed,51,35650.38,0
35,Female,self_employed,79,6269.59,0
34,Male,salaried,3369,252.02,1
84,Male,retired,2,2966.64,0
52,Female,self_employed,1007,224.59,1
33,Female,self_employed,170,1759.17,0
69,Male,salaried,427,1664.77,1
77,Female,retired,646,1542.4,0
40,Female,self_employed,639,3328.77,0
70,Male,self_employed,232,1190.08,1
72,Male,self_employed,968,1493.92,0
48,Female,salaried,17,2510.99,0
70,Male,retired,3018,2004.96,0
75,Female,self_employed,108,3939.08,0
43,Female,self_employed,80,24883.42,0
90,,self_employed,1708,11876.18,0
32,Male,salaried,1869,7622.99,0
41,Male,self_employed,1557,1.1,1
25,Female,student,1478,1053.91,1
53,Male,self_employed,1232,2119.46,0
29,Male,salaried,1837,29873.9,0
36,Female,self_employed,74,4103.39,0
33,Male,salaried,5,6072.59,0
64,Female,self_employed,518,10592.9,0
71,Male,self_employed,1264,4972.45,0
13,Male,student,2918,995.54,1
41,Male,self_employed,177,1439.06,0
90,Male,self_employed,120,11774.73,0
54,Male,self_employed,1915,4092.86,0
41,Male,self_employed,1583,1348.62,0
67,Female,self_employed,5,37430.66,0
77,Male,retired,377,3828.04,0
35,Female,self_employed,598,2103.18,1
52,Female,self_employed,481,27678.28,0
56,Male,self_employed,565,719.79,1
45,Male,self_employed,1720,10567.76,1
13,Male,student,837,3981.57,0
65,Female,self_employed,1926,1992.16,0
27,Male,self_employed,137,1491.21,0
27,Male,self_employed,856,104.8,1
90,Male,self_employed,419,6606.53,0
37,Male,self_employed,1480,4699,1
51,Female,self_employed,686,29524.36,0
90,,self_employed,8,6760.63,0
37,Female,self_employed,130,14.71,1
39,Female,self_employed,384,1620.56,0
29,Male,self_employed,220,11449.85,0
57,Male,self_employed,544,3311.51,0
83,Female,self_employed,501,54014.66,0
24,Female,student,548,13906.17,0
34,Female,self_employed,232,3389.13,0
69,Female,self_employed,442,2494.35,0
41,Female,salaried,279,2142.27,0
38,Male,self_employed,1753,2453.71,0
53,Male,salaried,1985,3665.17,0
25,Female,student,92,225.62,0
55,Female,self_employed,2039,4036.55,0
8,Female,student,1070,2691.37,0
81,Female,salaried,212,2854.35,0
46,Female,self_employed,586,2362.36,0
62,Male,self_employed,529,3170.19,0
41,Male,self_employed,2888,1213.73,1
43,Female,self_employed,1669,1755.35,0
62,Female,self_employed,4174,2526.34,0
60,Female,salaried,1223,6438.05,0
41,Male,self_employed,2360,1748.95,0
75,Female,self_employed,1823,312.25,1
69,Male,self_employed,258,2996.59,0
69,Female,self_employed,2,9517.58,0
53,Female,self_employed,194,5965.58,0
90,,self_employed,6,851.37,0
90,,self_employed,829,1682.27,0
70,Male,salaried,26,1187.58,0
53,Male,self_employed,226,3460.42,0
60,Male,self_employed,710,816.72,1
17,Female,student,1343,5783.57,0
53,Female,self_employed,38,2705.86,0
34,Female,self_employed,299,1248.49,1
40,Male,self_employed,869,1960.56,0
42,Male,salaried,223,848.55,1
45,Male,self_employed,1021,8587.96,1
46,Male,salaried,943,2729.4,0
78,Male,retired,1546,1607.8,0
47,Female,self_employed,629,370.32,1
40,Male,salaried,1566,3931.11,0
52,Male,salaried,159,8608.28,1
53,Female,salaried,107,6747.39,0
56,Male,salaried,235,6630.98,0
78,Female,retired,37,6437.15,0
70,Female,retired,26,4393.43,0
60,Female,self_employed,190,2337.78,0
38,Male,self_employed,112,3125.05,0
37,Male,self_employed,481,70.32,0
20,Male,student,144,4186.11,0
51,Male,salaried,227,11376.59,0
41,Female,self_employed,2081,2284.75,0
71,Female,retired,3,5464.11,0
35,Female,self_employed,1721,101417.1,0
62,Male,self_employed,33,3917.73,0
69,Male,retired,64,921.77,1
46,Male,salaried,81,1444.35,0
44,Male,self_employed,387,843.36,0
66,Female,self_employed,2301,4019.06,0
43,Male,salaried,108,6611.65,0
70,Male,retired,193,2772.92,0
35,Male,self_employed,615,88.2,1
28,Male,student,355,20295.54,1
58,Female,salaried,1451,3229.34,0
41,Male,self_employed,1341,6717.59,0
45,Male,salaried,358,2482.2,0
90,Male,self_employed,92,1817.36,0
28,Male,self_employed,1566,5154.19,0
22,Male,student,88,4537.74,0
59,Female,salaried,521,1913.88,0
47,Female,self_employed,596,1762.1,0
60,Male,self_employed,252,7539.37,0
45,Male,self_employed,1697,4211.28,0
84,Male,retired,93,1764.81,0
90,,self_employed,40,6558.18,0
24,Female,student,152,4496.61,0
52,Female,self_employed,1347,1495.36,1
39,Male,self_employed,200,6053.34,0
71,Male,retired,1065,3492.62,0
48,Female,self_employed,137,95.04,1
43,Male,self_employed,1391,1498.04,1
44,Male,self_employed,3644,1614.95,1
35,Male,self_employed,427,14788.09,0
8,Male,student,211,6135.6,0
79,Male,retired,260,3660.35,0
33,Male,salaried,873,8024.44,0
54,Male,self_employed,12,3463.64,0
63,Male,retired,2262,1352.99,0
46,Male,salaried,629,11907.51,0
51,Male,self_employed,166,1707.13,1
27,Male,self_employed,185,7023.4,0
62,Female,self_employed,769,174.35,0
38,Male,self_employed,2932,6149.34,0
25,Male,self_employed,448,10125.08,0
25,Female,student,2141,6647.14,1
69,Female,retired,354,4766.99,0
28,Male,salaried,523,2571.47,0
45,Female,self_employed,1350,1427.14,0
32,Male,salaried,2676,2871.15,0
39,Male,self_employed,1518,224.19,1
44,Male,self_employed,115,4108.18,0
44,Male,self_employed,533,1378.8,0
68,Female,self_employed,7,12091.22,0
75,Male,retired,668,2685.29,0
62,Female,self_employed,240,6350.84,0
33,Male,self_employed,160,2547.69,0
56,Female,self_employed,869,1138.22,1
56,Male,self_employed,1073,4263.8,0
34,Male,self_employed,936,1763.24,0
44,Female,self_employed,732,1551.34,1
56,Male,self_employed,158,16807.72,0
25,Male,self_employed,1307,686.65,0
53,Male,salaried,501,14243.55,1
59,Male,self_employed,1989,0.21,1
62,Male,self_employed,460,1425.12,0
54,Male,salaried,131,1600.99,1
25,Male,student,159,4260.25,0
49,Male,self_employed,1579,140.84,1
38,Male,self_employed,146,7706.22,0
31,Male,self_employed,227,7695.08,0
73,Male,retired,1093,15157.07,0
43,Female,self_employed,616,6923.92,1
48,Male,salaried,41,3008.14,0
30,Male,student,541,17195.21,0
81,Male,retired,1844,2889.94,0
29,Male,self_employed,1800,1893.08,1
53,Male,self_employed,1587,6214.94,0
70,Male,salaried,91,5324.23,0
61,Female,salaried,359,19934.2,0
32,Male,salaried,414,3191.71,0
54,Male,self_employed,1998,7102.52,0
45,Male,salaried,65,13414.04,0
43,Female,self_employed,120,13029.46,0
48,Male,salaried,256,3928.28,1
31,Male,self_employed,1701,918.9,1
42,Male,self_employed,218,2026.56,0
22,Female,student,483,3796.8,0
38,Male,self_employed,673,2164.91,0
31,Male,self_employed,1393,3303.2,0
63,Female,self_employed,1330,30507.16,0
40,Female,salaried,19,3193.71,0
36,Male,self_employed,2815,2864.49,1
23,Male,student,888,8537.42,0
37,Female,self_employed,2805,3995.34,0
54,Female,self_employed,2138,5667.67,0
48,Female,self_employed,501,3124.17,0
90,Male,company,11,3583.57,0
30,Male,salaried,172,3115.61,0
33,Male,self_employed,144,851.27,0
37,Male,salaried,1924,1001.6,0
20,Male,self_employed,240,2414.34,0
46,Female,self_employed,3284,6415.01,0
74,Female,self_employed,522,4997.78,1
85,Male,,373,2447.83,0
50,Male,self_employed,1510,47823.75,0
34,Male,self_employed,1201,3918.89,0
19,Male,student,15,9563.89,0
90,,self_employed,1404,4501.5,0
76,Male,retired,1231,901.98,1
39,Male,salaried,473,4690.33,0
43,Male,self_employed,34,56597.37,0
44,Male,salaried,63,1343.78,0
35,Male,self_employed,2003,6473.19,0
32,Female,self_employed,92,1954.17,0
45,Male,salaried,582,4300.14,0
62,Female,self_employed,652,5095.6,0
57,Male,self_employed,1242,117.77,1
44,Male,self_employed,88,3706.76,0
27,Male,self_employed,327,17940.88,0
62,Male,salaried,1783,1157.47,1
90,,self_employed,298,1609.89,0
66,Male,retired,2649,2662.96,0
76,Female,self_employed,1376,3662.12,0
33,Female,self_employed,2710,19286.39,0
23,Male,salaried,337,780.28,0
47,Male,self_employed,179,1287.97,0
26,Female,self_employed,136,3580.39,0
90,Male,self_employed,363,1431.1,0
50,Male,salaried,1008,2929.73,0
46,Male,salaried,2109,2650.61,0
36,Male,salaried,1027,6531.96,0
38,Male,self_employed,623,3625.21,0
27,Male,student,1711,2826.3,1
61,Male,self_employed,2224,13523.59,0
33,Male,self_employed,820,8080.33,0
54,Female,self_employed,247,1727.03,0
36,Male,salaried,1130,2832.94,0
72,Female,self_employed,742,1711.89,0
55,Female,self_employed,1554,14.77,1
46,Male,salaried,50,4482.39,0
13,Female,self_employed,785,1047.51,0
59,Female,self_employed,344,7238,0
39,Male,salaried,728,3169.74,0
40,Female,self_employed,1089,583.34,1
33,Female,self_employed,818,1886.8,0
38,Male,salaried,2081,1491.63,0
41,Male,salaried,286,10116.66,0
42,Female,self_employed,466,2165.07,0
54,Male,salaried,10,14684.1,0
27,Male,self_employed,138,1595.08,1
38,Male,salaried,1401,8113.57,0
64,Female,self_employed,569,8568.27,0
57,Female,self_employed,521,2414.6,1
45,Female,self_employed,430,1662.23,0
30,Male,salaried,996,736.42,1
41,Male,self_employed,735,512.64,0
52,Male,self_employed,476,6224.22,0
63,Female,self_employed,303,7600.35,0
40,Female,,1756,2051.38,0
42,Male,salaried,34,4918.33,0
35,Male,self_employed,1831,1857.64,0
56,Female,self_employed,458,3286.25,1
56,Male,self_employed,993,16355.6,0
61,Male,salaried,275,2213.16,1
66,Female,self_employed,16,22561.65,0
24,Male,student,543,397.56,0
80,Male,self_employed,7,3101.09,1
73,Male,retired,867,11822.57,0
30,Female,self_employed,2066,4613.26,0
46,Male,self_employed,420,4411.8,0
32,Male,salaried,53,18879.78,0
41,Male,salaried,589,2078.28,0
22,Male,student,971,5534.62,0
57,Female,self_employed,1001,17955.67,0
67,Male,retired,27,3152.28,0
55,Male,self_employed,87,232.76,1
52,Female,self_employed,913,6303.96,0
34,Male,salaried,686,20365.88,0
47,Female,salaried,1207,1856.99,0
33,Female,self_employed,208,3465.97,0
57,Male,salaried,2597,4770.78,0
61,Male,retired,1695,3695.55,0
66,Female,self_employed,870,810.77,1
29,Female,salaried,621,4177.63,0
41,Male,self_employed,14,6003.59,0
54,Male,salaried,1310,164.39,1
52,Female,self_employed,14,5812.31,0
53,Male,salaried,175,1550.69,0
47,Female,self_employed,1893,11064.53,0
55,Male,self_employed,211,5285.63,0
36,Female,self_employed,32,1584.6,0
36,Male,self_employed,4101,1415.11,0
75,Female,self_employed,75,7155.98,0
45,Female,self_employed,2552,5539.23,0
66,Male,self_employed,1595,6526.25,0
42,Male,self_employed,1313,1133.38,1
35,Female,self_employed,61,16697.38,0
4,Male,student,16,2035.48,0
86,Female,retired,357,19475.26,0
37,Female,self_employed,1559,2721.54,0
48,Female,self_employed,1064,4218.99,0
45,Male,salaried,327,2646.45,0
54,Female,self_employed,18,1436.22,0
59,Female,salaried,343,11932.47,0
25,Male,student,1566,4740.2,0
51,Male,self_employed,405,12562.33,0
37,Female,self_employed,396,2400.33,1
57,Female,self_employed,1443,855.54,0
41,Female,self_employed,239,1710.45,0
52,Male,salaried,1454,2725.02,1
37,Male,salaried,1625,1487.16,0
50,Female,self_employed,11,898.92,0
33,Female,salaried,1236,38.16,1
60,Male,self_employed,2750,3399.07,1
60,Male,self_employed,2412,1525.36,0
34,Female,salaried,551,3480.04,0
61,Male,company,59,2183.31,0
41,Female,salaried,13,12481.51,0
76,Female,self_employed,185,29107.32,0
72,Male,retired,1575,4723.95,0
89,Male,retired,2841,5370.12,0
45,Male,self_employed,168,10249.18,1
90,,self_employed,15,236.81,0
69,Female,self_employed,1745,47595.24,0
51,Male,self_employed,639,2458.09,0
34,Male,salaried,754,1498.05,1
53,Female,self_employed,1516,1464.53,0
53,Male,salaried,1397,18896.64,0
7,Male,student,391,1635.98,0
56,Male,salaried,1491,6162.94,0
58,Male,self_employed,12,11133.73,0
90,,self_employed,67,1764.22,0
77,Male,retired,44,7793.33,0
6,Male,student,2020,1999.99,1
27,Male,self_employed,2196,4908.92,0
52,Male,self_employed,258,7153.03,0
20,Female,student,80,4173.44,0
32,Male,salaried,866,863.93,1
52,Male,self_employed,10,3479.07,1
22,Male,student,1249,1209.16,0
42,Female,salaried,521,6259.89,0
39,Female,self_employed,871,9019.26,0
52,Female,self_employed,2413,9946.87,0
52,Female,self_employed,13,2182.06,0
90,Male,self_employed,1988,1514.75,0
37,Female,salaried,276,17.26,1
33,Male,salaried,643,860.29,1
64,Female,self_employed,789,2906.37,0
54,Male,self_employed,15,2989.67,0
33,Male,self_employed,1965,3332.19,0
20,Male,student,589,1481.42,0
71,Male,retired,18,3578.37,0
39,Male,salaried,1653,4057.28,0
90,,self_employed,224,89.05,1
71,Female,retired,3973,2506.39,0
50,Male,self_employed,604,2264.01,0
35,Female,self_employed,15,2147.73,0
43,Male,self_employed,2158,4132.88,0
50,Female,self_employed,129,1313.53,0
9,Female,student,1898,7944.13,0
28,Male,salaried,14,1440.16,0
59,Male,self_employed,1093,3099.14,0
38,Female,self_employed,2212,2195.95,1
32,Female,salaried,88,8617.43,0
60,Male,salaried,2316,922.41,0
53,Female,self_employed,54,3077.67,0
22,Female,self_employed,1372,13774.68,0
57,Male,self_employed,2418,5792.24,0
46,Male,self_employed,384,10312.9,0
42,Female,self_employed,33,3755.36,0
23,Male,salaried,1240,16.64,0
48,Female,salaried,84,419.7,0
42,Female,salaried,1223,4469.98,0
60,Male,self_employed,915,46778,0
31,Female,student,277,14156.22,1
3,Female,student,11,6551.03,1
45,Male,self_employed,2142,1227.15,1
57,Female,self_employed,1392,77152.47,1
68,Male,retired,349,5801.73,0
34,Female,salaried,92,1613.66,0
49,Male,self_employed,8,1352.87,0
30,Male,salaried,368,2904.44,0
44,Male,self_employed,1050,2806.72,0
68,Male,retired,477,3107.28,0
49,Male,self_employed,116,3838.37,0
38,Male,self_employed,237,5153.42,0
49,Female,salaried,1226,4924.23,0
37,Female,salaried,1752,3669.02,0
60,Male,salaried,492,2433.56,0
44,Female,self_employed,397,18502.82,0
44,Female,self_employed,17,5842.46,0
90,Male,self_employed,1104,8712.22,0
90,Male,,1912,88516.64,0
29,Male,self_employed,443,1242.32,1
46,Female,self_employed,1288,35824.65,0
43,Male,self_employed,856,591.56,1
44,Male,self_employed,60,2282.76,0
44,Female,self_employed,1752,3093.55,0
24,Female,salaried,1680,4728.7,0
8,Male,student,501,3114.46,0
35,Male,self_employed,659,232.66,1
41,Female,salaried,572,2795.41,0
43,Male,self_employed,726,3476.85,0
42,Male,salaried,67,9633.83,0
71,Male,self_employed,88,19004.3,0
42,Female,salaried,4004,6312.66,0
51,Male,self_employed,159,1649.85,0
84,Male,retired,41,2738.55,0
41,Female,self_employed,2413,2463.03,0
42,Male,salaried,92,7635.61,0
60,Male,salaried,240,5116.49,0
36,Female,salaried,63,651.58,1
31,Female,self_employed,7,904.06,1
41,Male,self_employed,1062,5927.05,0
64,Male,self_employed,138,12517.1,0
64,Female,salaried,1,3373.04,0
47,Female,self_employed,1898,789.14,1
44,Male,self_employed,1635,9603.54,0
21,Female,salaried,377,7462.93,0
25,Male,student,1114,10984.78,0
59,Male,self_employed,632,232.79,1
73,Female,salaried,2865,1525.26,0
41,Female,self_employed,367,1991.74,1
45,Female,self_employed,219,1972.15,0
21,Female,student,1071,2773.09,0
27,Female,self_employed,449,2419.34,0
37,Male,self_employed,645,2500.25,0
62,Male,,6,1495.95,0
54,Male,salaried,3000,1044.82,0
49,Female,self_employed,1714,2176.35,0
53,Male,salaried,61,11375.8,0
35,Female,self_employed,1359,2245.66,0
28,Male,self_employed,186,510.6,0
41,Male,self_employed,239,83256.02,0
53,Male,salaried,667,2069.81,0
38,Female,self_employed,1587,3807.98,0
57,Female,self_employed,967,1262.41,0
20,Female,student,47,1616.35,0
83,Male,self_employed,144,10423,1
34,Female,self_employed,1219,2680.92,0
31,Male,salaried,3,1721.44,0
46,Male,self_employed,1068,2114.06,1
5,Female,student,2883,2892.99,0
63,Female,self_employed,591,7678.25,0
49,Female,self_employed,274,31630.47,0
48,Female,salaried,1264,1457.93,0
64,Male,salaried,2602,3724.71,0
43,Female,self_employed,1660,11364.75,0
42,Female,salaried,2903,28699.09,0
48,Male,salaried,1395,2112.11,0
49,Female,self_employed,156,120.75,1
31,Female,self_employed,651,1007.31,0
62,Male,salaried,22,3071.15,0
90,,self_employed,307,5423.26,0
50,Female,salaried,294,3806.34,0
57,Female,self_employed,1231,4193.96,0
38,Female,self_employed,1119,1182.47,0
90,,self_employed,585,2540.18,0
79,Male,retired,717,633.15,1
37,Male,self_employed,2698,6619.19,0
62,Male,retired,27,5011.19,0
34,Male,salaried,541,12561.1,0
44,Male,salaried,33,6980.39,1
24,Male,self_employed,1341,304.35,1
42,Male,salaried,240,7792.63,1
61,Female,salaried,105,4054.26,0
67,Female,self_employed,16,1533.86,1
8,Male,student,146,1794.94,0
